country,state,city,station,pollutant_id,pollutant_avg,KMeans,Agglo,DBSCAN,Anomaly
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",NO2,12.0,2,1,-1,1
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",NH3,2.0,2,1,-1,1
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",PM2.5,82.0,4,2,-1,1
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",PM10,49.029335912314636,0,3,-1,1
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",PM2.5,61.0,3,0,-1,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",NH3,2.0,2,1,-1,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",OZONE,39.0,0,3,-1,1
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",CO,80.0,0,2,-1,1
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",OZONE,19.0,2,1,-1,1
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",SO2,3.0,2,1,-1,1
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",CO,42.0,2,1,-1,1
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",SO2,9.0,2,1,-1,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",OZONE,35.0,0,3,-1,1
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",PM10,79.0,4,2,-1,1
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",SO2,11.0,2,1,-1,1
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",SO2,12.0,2,1,-1,1
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",PM2.5,63.0,3,0,-1,1
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",PM2.5,56.0,0,3,-1,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",SO2,4.0,2,1,-1,1
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",NO2,12.0,2,1,-1,1
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",CO,22.0,2,1,-1,1
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",PM2.5,49.029335912314636,0,3,-1,1
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",PM2.5,30.0,2,1,-1,1
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",PM2.5,82.0,4,2,-1,1
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",NH3,49.029335912314636,0,3,8,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",PM2.5,63.0,0,3,-1,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",PM10,101.0,4,2,-1,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",CO,44.0,0,3,-1,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",OZONE,3.0,2,1,-1,1
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",NO2,49.029335912314636,0,3,5,1
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",SO2,49.029335912314636,0,3,5,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",CO,12.0,2,1,-1,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",PM2.5,49.029335912314636,0,3,-1,1
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",OZONE,6.0,2,1,-1,1
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",PM10,49.029335912314636,0,3,8,1
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",NO2,37.0,0,3,-1,1
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",PM2.5,36.0,0,3,-1,1
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",NH3,1.0,2,1,-1,1
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",OZONE,13.0,2,1,-1,1
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",CO,18.0,2,1,-1,1
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",PM2.5,41.0,4,4,-1,1
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",PM10,124.0,3,4,-1,1
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",PM10,141.0,3,0,-1,1
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",NO2,13.0,2,1,-1,1
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",NH3,4.0,2,1,-1,1
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",SO2,26.0,2,1,-1,1
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",PM2.5,36.0,0,3,-1,1
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",NO2,35.0,0,3,-1,1
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",NO2,18.0,2,1,-1,1
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",CO,98.0,0,2,-1,1
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",PM2.5,56.0,0,3,-1,1
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",PM10,126.0,4,2,-1,1
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",NH3,6.0,2,1,-1,1
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",NO2,13.0,2,1,-1,1
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",SO2,30.0,2,1,-1,1
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",PM10,115.0,4,2,-1,1
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",PM2.5,117.0,3,4,-1,1
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",PM10,54.0,0,3,-1,1
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",NH3,3.0,2,1,-1,1
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",OZONE,15.0,2,1,-1,1
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",PM10,198.0,1,0,-1,1
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",NO2,49.0,0,3,-1,1
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",PM2.5,49.029335912314636,0,3,9,1
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",NO2,49.029335912314636,0,3,9,1
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",CO,25.0,2,1,-1,1
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",CO,53.0,4,2,-1,1
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",OZONE,62.0,4,4,-1,1
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",PM2.5,91.0,4,2,-1,1
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",PM10,221.0,1,0,-1,1
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",NH3,1.0,2,1,-1,1
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",CO,10.0,2,1,-1,1
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",OZONE,22.0,2,1,-1,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",PM2.5,57.0,0,3,-1,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",OZONE,22.0,0,4,-1,1
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",PM2.5,114.0,4,2,-1,1
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",PM10,114.0,4,2,-1,1
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",OZONE,41.0,0,3,-1,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",NH3,3.0,2,1,-1,1
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",NO2,50.0,0,3,-1,1
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",NO2,45.0,0,3,-1,1
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",OZONE,12.0,0,4,-1,1
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",PM2.5,87.0,3,0,-1,1
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",NO2,33.0,0,4,-1,1
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",CO,16.0,0,3,-1,1
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",NO2,66.0,4,4,-1,1
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",PM10,130.0,4,2,-1,1
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",SO2,49.029335912314636,0,3,10,1
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",NH3,2.0,2,1,-1,1
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",SO2,10.0,2,1,-1,1
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",PM10,59.0,0,3,-1,1
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",CO,54.0,0,3,-1,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",PM10,86.0,4,2,-1,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",NO2,48.0,0,3,-1,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",NH3,11.0,2,1,-1,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",SO2,13.0,2,1,-1,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",CO,26.0,2,1,-1,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",OZONE,20.0,0,4,-1,1
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",NO2,22.0,0,3,-1,1
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",NH3,19.0,2,1,-1,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",CO,22.0,2,1,-1,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",OZONE,11.0,0,3,-1,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",PM2.5,61.0,0,3,-1,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",PM10,97.0,4,2,-1,1
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",PM10,108.0,4,2,-1,1
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",CO,49.0,0,3,-1,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",NO2,57.0,4,2,-1,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",SO2,7.0,2,1,-1,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",CO,48.0,0,3,-1,1
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",PM10,126.0,4,2,-1,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",NH3,10.0,2,1,-1,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",SO2,39.0,0,3,-1,1
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",PM2.5,83.0,4,2,-1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",PM10,160.0,3,0,-1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",NH3,1.0,2,1,12,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",SO2,7.0,2,1,-1,1
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",CO,54.0,0,3,-1,1
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",PM2.5,57.0,0,3,-1,1
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",PM10,92.0,4,2,-1,1
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",NH3,4.0,2,1,-1,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",NH3,10.0,2,1,-1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",OZONE,3.0,3,4,-1,1
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",SO2,13.0,0,3,-1,1
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",NH3,11.0,2,1,-1,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",NO2,2.0,2,1,-1,1
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",OZONE,19.0,0,3,-1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",CO,27.0,2,1,-1,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",PM10,134.0,3,2,-1,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",SO2,37.0,2,1,-1,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",OZONE,28.0,2,1,-1,1
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",PM2.5,123.0,3,2,-1,1
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",SO2,14.0,2,1,-1,1
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",PM2.5,95.0,4,2,-1,1
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",OZONE,11.0,0,3,-1,1
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",PM2.5,132.0,4,2,-1,1
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",OZONE,15.0,0,3,-1,1
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",NH3,18.0,2,1,-1,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",PM2.5,106.0,4,2,-1,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",PM10,121.0,4,2,-1,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",SO2,6.0,2,1,-1,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",CO,7.0,2,1,-1,1
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",PM2.5,62.0,0,3,-1,1
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",PM10,106.0,4,2,-1,1
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",PM10,161.0,3,0,-1,1
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",PM2.5,152.0,3,0,-1,1
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",SO2,12.0,2,1,-1,1
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",NH3,5.0,2,1,-1,1
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",SO2,26.0,2,1,-1,1
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",OZONE,9.0,2,1,-1,1
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",NH3,9.0,2,1,-1,1
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",CO,77.0,0,2,-1,1
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",SO2,36.0,2,1,-1,1
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",CO,59.0,0,3,-1,1
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",NO2,41.0,0,3,-1,1
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",CO,61.0,0,3,-1,1
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",NO2,68.0,4,2,-1,1
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",PM2.5,49.029335912314636,0,3,11,1
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",CO,34.0,0,3,-1,1
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",OZONE,39.0,0,3,-1,1
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",PM2.5,96.0,4,2,-1,1
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",OZONE,40.0,0,3,-1,1
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",OZONE,51.0,0,3,-1,1
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",NO2,58.0,0,2,-1,1
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",CO,70.0,0,3,-1,1
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",PM10,122.0,4,2,-1,1
India,Maharashtra,Pune,"Bhosari, Pune - IITM",PM2.5,132.0,3,4,-1,1
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",CO,52.0,0,3,-1,1
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",OZONE,17.0,0,3,-1,1
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",NO2,85.0,0,2,-1,1
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",CO,68.0,0,3,-1,1
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",NH3,11.0,2,1,-1,1
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",CO,17.0,2,1,-1,1
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",SO2,26.0,2,1,-1,1
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",PM2.5,172.0,3,0,-1,1
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",CO,90.0,4,2,-1,1
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",PM2.5,71.0,0,3,-1,1
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",NO2,61.0,0,2,-1,1
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",NO2,55.0,0,3,-1,1
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",PM2.5,70.0,0,3,-1,1
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",NO2,25.0,2,1,-1,1
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",OZONE,10.0,0,4,-1,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",PM10,145.0,1,0,-1,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",CO,37.0,0,3,-1,1
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",NH3,4.0,2,1,-1,1
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",SO2,10.0,2,1,-1,1
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",PM10,116.0,4,2,-1,1
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",NO2,55.0,0,3,-1,1
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",SO2,12.0,2,1,-1,1
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",NO2,45.0,0,3,-1,1
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",NH3,5.0,2,1,-1,1
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",OZONE,11.0,0,4,-1,1
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",PM10,69.0,0,3,-1,1
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",CO,80.0,4,2,-1,1
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",PM2.5,175.0,3,0,-1,1
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",OZONE,34.0,0,3,-1,1
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",SO2,8.0,2,1,-1,1
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",NH3,7.0,2,1,-1,1
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",NH3,4.0,2,1,-1,1
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",SO2,11.0,2,1,-1,1
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",NH3,5.0,2,1,-1,1
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",SO2,15.0,2,1,-1,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",PM2.5,35.0,2,1,-1,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",SO2,2.0,2,1,-1,1
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",CO,76.0,0,3,-1,1
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",OZONE,4.0,2,1,-1,1
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",PM2.5,205.0,1,0,-1,1
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",NO2,10.0,2,1,-1,1
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",NO2,29.0,0,3,-1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",NO2,4.0,2,1,-1,1
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",SO2,4.0,2,1,-1,1
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",CO,28.0,0,3,-1,1
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",NH3,5.0,2,1,-1,1
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",CO,49.0,0,1,-1,1
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",PM10,98.0,4,2,-1,1
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",NH3,5.0,2,1,-1,1
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",NH3,2.0,2,1,-1,1
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",NH3,7.0,2,1,-1,1
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",NH3,3.0,2,1,-1,1
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",SO2,10.0,2,1,-1,1
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",PM10,63.0,0,2,-1,1
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",OZONE,60.0,0,3,-1,1
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",SO2,49.029335912314636,0,3,13,1
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",OZONE,44.0,0,1,-1,1
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",PM10,134.0,4,2,-1,1
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",NO2,17.0,0,3,-1,1
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",NO2,9.0,2,1,-1,1
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",PM10,68.0,0,3,-1,1
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",OZONE,19.0,2,3,-1,1
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",PM10,75.0,4,2,-1,1
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",SO2,8.0,2,1,-1,1
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",OZONE,10.0,2,1,-1,1
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",NO2,26.0,2,1,-1,1
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",SO2,11.0,2,1,-1,1
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",OZONE,49.029335912314636,0,3,14,1
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",PM2.5,124.0,3,2,-1,1
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",SO2,18.0,0,3,-1,1
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",PM10,77.0,4,2,-1,1
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",PM2.5,62.0,0,3,-1,1
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",CO,27.0,2,1,-1,1
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",CO,49.029335912314636,0,3,14,1
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",CO,60.0,0,3,-1,1
India,Punjab,Patiala,"Model Town, Patiala - PPCB",NH3,2.0,2,1,-1,1
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",CO,49.0,0,3,-1,1
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",PM10,84.0,4,2,-1,1
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",NO2,12.0,2,1,-1,1
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",NH3,6.0,2,1,-1,1
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",SO2,5.0,2,1,-1,1
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",PM10,111.0,4,2,-1,1
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",PM2.5,108.0,3,0,-1,1
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",NO2,35.0,0,3,-1,1
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",PM10,128.0,1,0,-1,1
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",NH3,9.0,2,1,-1,1
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",SO2,10.0,2,1,-1,1
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",CO,31.0,2,1,-1,1
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",PM10,77.0,4,3,-1,1
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",NO2,29.0,0,3,-1,1
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",NH3,5.0,2,1,-1,1
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",NH3,4.0,2,1,-1,1
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",SO2,8.0,2,1,-1,1
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",PM2.5,69.0,3,0,-1,1
