country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",14-03-2025 10:00,10.798548,79.838212,NO2,5,5,5
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",14-03-2025 10:00,9.865935,78.022669,OZONE,5,6,6
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-03-2025 10:00,17.5184,78.278777,PM2.5,62,177,95
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-03-2025 10:00,17.5184,78.278777,CO,6,64,31
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",14-03-2025 10:00,17.5184,78.278777,OZONE,21,76,37
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-03-2025 10:00,17.5316895,78.218939,PM2.5,63,182,109
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",14-03-2025 10:00,9.559382,77.948828,NO2,15,16,15
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",14-03-2025 10:00,9.559382,77.948828,CO,18,24,22
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-03-2025 10:00,17.460103,78.334361,PM2.5,28,70,46
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-03-2025 10:00,17.460103,78.334361,OZONE,13,18,16
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",14-03-2025 10:00,17.470431,78.566959,PM2.5,48,67,57
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",14-03-2025 10:00,8.728442,77.6962,PM10,13,36,25
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",14-03-2025 10:00,8.728442,77.6962,NH3,1,2,1
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",14-03-2025 10:00,11.679111,78.125052,PM2.5,3,96,40
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",14-03-2025 10:00,11.679111,78.125052,NH3,3,3,3
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",14-03-2025 10:00,10.7654824,79.1389968,PM2.5,9,42,18
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",14-03-2025 10:00,10.7654824,79.1389968,NH3,2,2,2
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",14-03-2025 10:00,10.830158,78.691849,NO2,7,10,8
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB",14-03-2025 10:00,10.830158,78.691849,NH3,4,4,4
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",14-03-2025 10:00,9.36399,78.831977,SO2,12,14,13
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",14-03-2025 10:00,17.460103,78.334361,SO2,7,16,11
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-03-2025 10:00,17.349694,78.451437,OZONE,23,28,25
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",14-03-2025 10:00,23.8175497,91.2726974,PM10,19,42,27
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",14-03-2025 10:00,23.8175497,91.2726974,NH3,9,10,10
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",14-03-2025 10:00,17.417094,78.457437,PM10,69,108,88
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",14-03-2025 10:00,17.417094,78.457437,SO2,6,15,9
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",14-03-2025 10:00,17.349694,78.451437,PM10,82,157,110
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",14-03-2025 10:00,17.37206,78.50864,NH3,4,4,4
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",14-03-2025 10:00,17.528544,78.286195,NH3,NA,NA,NA
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",14-03-2025 10:00,27.169338,78.03582,SO2,29,53,41
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",14-03-2025 10:00,27.19862,77.92066,PM10,38,146,84
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-03-2025 10:00,17.5316895,78.218939,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",14-03-2025 10:00,17.544899,78.486949,NO2,14,14,14
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-03-2025 10:00,27.23711,78.01936,SO2,3,8,5
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-03-2025 10:00,27.23711,78.01936,CO,6,48,35
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",14-03-2025 10:00,27.23711,78.01936,OZONE,2,44,5
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",14-03-2025 10:00,27.19412,77.96237,PM10,27,448,98
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",14-03-2025 10:00,27.19412,77.96237,NO2,8,8,8
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",14-03-2025 10:00,28.964949,77.278761,OZONE,5,102,13
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",14-03-2025 10:00,27.19865833,78.00598056,OZONE,6,154,19
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",14-03-2025 10:00,28.47272,77.482,CO,14,76,66
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",14-03-2025 10:00,28.557054,77.453663,NO2,34,149,87
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",14-03-2025 10:00,28.557054,77.453663,NH3,11,19,15
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",14-03-2025 10:00,28.725645,77.749675,PM2.5,57,253,111
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",14-03-2025 10:00,28.725645,77.749675,CO,38,96,74
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",14-03-2025 10:00,28.646233,77.358075,PM2.5,273,412,345
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",14-03-2025 10:00,28.646233,77.358075,NO2,56,147,90
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",14-03-2025 10:00,28.757294,77.278792,NH3,5,13,8
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",14-03-2025 10:00,28.757294,77.278792,OZONE,1,163,6
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",14-03-2025 10:00,28.685382,77.453839,NH3,7,16,12
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",14-03-2025 10:00,28.6603346,77.3572563,NH3,4,11,7
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",14-03-2025 10:00,26.730136,83.433859,SO2,39,39,39
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",14-03-2025 10:00,27.168897,78.37696,CO,24,42,33
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",14-03-2025 10:00,27.1594,78.3953,NH3,2,2,2
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",14-03-2025 10:00,28.47272,77.482,PM2.5,30,100,61
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",14-03-2025 10:00,28.406963,77.849831,NH3,13,18,15
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",14-03-2025 10:00,27.1594,78.3953,CO,2,40,22
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",14-03-2025 10:00,25.4547,78.6039,CO,8,40,20
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",14-03-2025 10:00,25.4547,78.6039,NO2,6,6,6
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",14-03-2025 10:00,29.06351,77.709723,PM10,72,149,115
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",14-03-2025 10:00,29.06351,77.709723,NO2,10,40,20
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",14-03-2025 10:00,29.06351,77.709723,OZONE,4,43,7
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",14-03-2025 10:00,28.83526,78.7446,NO2,22,24,22
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",14-03-2025 10:00,28.83526,78.7446,OZONE,1,74,1
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",14-03-2025 10:00,28.840739,78.697531,CO,6,80,43
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",14-03-2025 10:00,28.88528,78.7388,PM2.5,27,114,66
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",14-03-2025 10:00,28.88528,78.7388,OZONE,10,54,12
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",14-03-2025 10:00,28.856664,78.772638,CO,26,40,35
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",14-03-2025 10:00,28.849399,78.742362,PM10,38,106,77
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",14-03-2025 10:00,26.90723,80.98579,SO2,32,36,34
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",14-03-2025 10:00,26.90723,80.98579,CO,2,31,26
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",14-03-2025 10:00,26.8458805,80.9365541,PM10,130,218,173
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",14-03-2025 10:00,26.8458805,80.9365541,SO2,1,21,10
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",14-03-2025 10:00,26.83399722,80.8917361,SO2,1,11,6
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",14-03-2025 10:00,28.9535882,77.7622941,PM2.5,28,264,84
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",14-03-2025 10:00,28.9535882,77.7622941,PM10,70,183,116
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",14-03-2025 10:00,26.4703136,80.3229863,PM2.5,37,401,152
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",14-03-2025 10:00,26.86812,81.005119,PM10,33,154,66
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",14-03-2025 10:00,28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",14-03-2025 10:00,26.509954,80.249612,NO2,24,24,24
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",14-03-2025 10:00,29.4723508,77.7194031,PM2.5,28,252,123
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",14-03-2025 10:00,29.4723508,77.7194031,NH3,4,9,6
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",14-03-2025 10:00,29.4723508,77.7194031,CO,15,76,67
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",14-03-2025 10:00,25.3505986,82.9083074,SO2,11,20,15
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",14-03-2025 10:00,25.301778,82.996789,PM10,78,388,157
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",14-03-2025 10:00,28.5447608,77.3231257,PM10,58,156,107
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",14-03-2025 10:00,28.5447608,77.3231257,NH3,7,10,8
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",14-03-2025 10:00,28.5898,77.3101,PM2.5,35,211,100
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",14-03-2025 10:00,28.5898,77.3101,OZONE,4,67,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",14-03-2025 10:00,25.44919916,81.82735986,NO2,5,5,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",14-03-2025 10:00,25.44919916,81.82735986,SO2,5,78,24
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",14-03-2025 10:00,25.494,81.863,CO,16,82,70
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",14-03-2025 10:00,25.425602,81.917152,SO2,29,33,31
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",14-03-2025 10:00,28.6245479,77.3577104,NO2,20,51,35
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",14-03-2025 10:00,25.425602,81.917152,CO,8,105,85
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",14-03-2025 10:00,23.697936,86.944395,OZONE,12,86,21
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",14-03-2025 10:00,23.618183,87.105718,NO2,10,86,46
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",14-03-2025 10:00,23.616515,87.119133,PM2.5,55,310,181
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",14-03-2025 10:00,23.616515,87.119133,NH3,3,4,3
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",14-03-2025 10:00,25.32393,82.99687,OZONE,1,16,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",14-03-2025 10:00,27.571409,77.655757,PM10,30,214,112
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",14-03-2025 10:00,27.571409,77.655757,NH3,1,2,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",14-03-2025 10:00,25.262326,82.995408,OZONE,NA,NA,NA
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",14-03-2025 10:00,23.616515,87.119133,OZONE,8,135,24
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",14-03-2025 10:00,29.2124114,78.9611753,CO,NA,NA,NA
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",14-03-2025 10:00,23.685297,86.945968,PM10,79,199,146
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",14-03-2025 10:00,30.075911,78.2859547,PM10,32,68,52
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",14-03-2025 10:00,30.075911,78.2859547,NH3,5,8,6
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",14-03-2025 10:00,25.32393,82.99687,CO,17,102,92
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",14-03-2025 10:00,22.7605581,88.3617589,OZONE,8,101,17
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",14-03-2025 10:00,23.508764,87.35444,NO2,17,116,54
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",14-03-2025 10:00,23.5404352,87.2892225,PM10,122,372,236
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",14-03-2025 10:00,22.06047,88.109737,OZONE,22,28,23
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",14-03-2025 10:00,22.554954,88.292568,NO2,6,13,10
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",14-03-2025 10:00,22.6025571,88.3105664,PM10,60,150,92
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",14-03-2025 10:00,22.6025571,88.3105664,NO2,8,51,25
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",14-03-2025 10:00,22.611968,88.347422,PM2.5,55,247,115
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",14-03-2025 10:00,22.611968,88.347422,NH3,3,4,3
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",14-03-2025 10:00,22.5687319,88.2797276,CO,32,78,68
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",14-03-2025 10:00,22.55664,88.342674,NH3,6,7,6
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",14-03-2025 10:00,22.55664,88.342674,SO2,3,28,11
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",14-03-2025 10:00,22.55664,88.342674,CO,26,44,27
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",14-03-2025 10:00,22.49929,88.36917,PM10,82,142,104
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",14-03-2025 10:00,22.627847,88.380669,PM2.5,56,111,77
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",14-03-2025 10:00,22.51106,88.35142,NO2,17,49,29
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",14-03-2025 10:00,22.51106,88.35142,CO,18,37,20
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",14-03-2025 10:00,22.5448082,88.3403691,OZONE,19,86,22
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",14-03-2025 10:00,26.6879226,88.4152495,PM2.5,39,87,64
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",14-03-2025 10:00,16.554731,80.64911,SO2,14,27,21
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",14-03-2025 10:00,17.72,83.3,PM2.5,18,84,47
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",14-03-2025 10:00,17.72,83.3,NH3,1,10,3
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",14-03-2025 10:00,27.103358,93.679645,PM10,19,63,39
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",14-03-2025 10:00,27.103358,93.679645,SO2,5,6,6
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",14-03-2025 10:00,27.103358,93.679645,CO,12,26,14
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",14-03-2025 10:00,27.103358,93.679645,OZONE,3,3,3
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",14-03-2025 10:00,26.071318,91.87488,SO2,20,32,29
India,Assam,Guwahati,"IITG, Guwahati - PCBA",14-03-2025 10:00,26.2028636,91.70046436,PM2.5,30,57,40
India,Assam,Guwahati,"IITG, Guwahati - PCBA",14-03-2025 10:00,26.2028636,91.70046436,PM10,25,88,46
India,Assam,Guwahati,"IITG, Guwahati - PCBA",14-03-2025 10:00,26.2028636,91.70046436,NO2,NA,NA,NA
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",14-03-2025 10:00,11.654054,92.734055,CO,30,51,42
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",14-03-2025 10:00,11.654054,92.734055,OZONE,2,39,4
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",14-03-2025 10:00,16.5150833,80.5181667,PM2.5,4,53,29
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",14-03-2025 10:00,16.5150833,80.5181667,NO2,6,15,10
India,Assam,Guwahati,"IITG, Guwahati - PCBA",14-03-2025 10:00,26.2028636,91.70046436,SO2,17,33,18
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",14-03-2025 10:00,26.10887,91.589544,PM10,63,121,93
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",14-03-2025 10:00,26.10887,91.589544,NO2,10,22,20
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",14-03-2025 10:00,26.10887,91.589544,SO2,2,17,11
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",14-03-2025 10:00,26.1875,91.744194,CO,23,30,27
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",14-03-2025 10:00,26.349082,92.68449,PM10,18,65,35
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",14-03-2025 10:00,26.349082,92.68449,NO2,1,10,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",14-03-2025 10:00,16.554731,80.64911,PM2.5,46,89,58
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",14-03-2025 10:00,16.554731,80.64911,PM10,44,94,57
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",14-03-2025 10:00,13.615387,79.40923,NH3,1,6,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",14-03-2025 10:00,13.615387,79.40923,SO2,3,4,4
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-03-2025 10:00,16.9872867,81.7363176,PM10,24,81,46
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",14-03-2025 10:00,13.20488,79.097889,NH3,3,4,3
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",14-03-2025 10:00,16.486692,80.699436,NH3,4,6,5
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",14-03-2025 10:00,26.63086,84.90051,PM10,80,139,109
India,Bihar,Munger,"Town Hall, Munger - BSPCB",14-03-2025 10:00,25.376776,86.471523,NH3,6,7,6
India,Bihar,Munger,"Town Hall, Munger - BSPCB",14-03-2025 10:00,25.376776,86.471523,OZONE,5,40,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-03-2025 10:00,26.11442,85.39813,NO2,NA,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-03-2025 10:00,26.11442,85.39813,NH3,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",14-03-2025 10:00,26.349082,92.68449,OZONE,1,12,3
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",14-03-2025 10:00,26.446912,91.439057,PM2.5,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",14-03-2025 10:00,26.446912,91.439057,PM10,NA,NA,NA
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",14-03-2025 10:00,26.146529,87.454184,CO,30,36,34
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-03-2025 10:00,24.762518,84.982348,NH3,3,4,3
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-03-2025 10:00,25.697189,85.2459,SO2,5,7,5
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",14-03-2025 10:00,26.0881305,87.93840336,OZONE,19,22,19
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",14-03-2025 10:00,24.7955,84.9994,PM2.5,45,437,177
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",14-03-2025 10:00,24.7955,84.9994,SO2,13,15,14
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",14-03-2025 10:00,24.792403,84.992416,NO2,2,7,5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",14-03-2025 10:00,25.5626095,84.663264,NH3,1,1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",14-03-2025 10:00,24.75746,84.366208,PM2.5,57,339,188
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",14-03-2025 10:00,25.204762,85.51496,NH3,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",14-03-2025 10:00,26.80365,84.51954,CO,55,96,87
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",14-03-2025 10:00,25.42742023,86.13886079,NH3,10,14,14
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-03-2025 10:00,25.265194,87.012947,NH3,1,8,7
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",14-03-2025 10:00,26.1209,85.3647,NO2,6,16,11
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",14-03-2025 10:00,26.1209,85.3647,CO,10,33,15
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",14-03-2025 10:00,25.586562,85.043586,NO2,28,34,32
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",14-03-2025 10:00,25.586562,85.043586,CO,23,115,78
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",14-03-2025 10:00,25.592539,85.227158,PM2.5,71,155,114
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-03-2025 10:00,25.859655,85.77944,PM10,156,316,210
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-03-2025 10:00,25.859655,85.77944,NO2,1,2,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-03-2025 10:00,25.859655,85.77944,SO2,1,18,10
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",14-03-2025 10:00,24.952822,84.002396,NO2,2,3,2
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",14-03-2025 10:00,30.735567,76.775714,PM2.5,18,140,65
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-03-2025 10:00,30.751462,76.762879,SO2,3,9,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",14-03-2025 10:00,21.194815,81.31477,PM2.5,47,222,95
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",14-03-2025 10:00,21.194815,81.31477,NO2,11,139,58
India,Bihar,Patna,"Muradpur, Patna - BSPCB",14-03-2025 10:00,25.619651,85.147382,NH3,1,5,2
India,Bihar,Patna,"Muradpur, Patna - BSPCB",14-03-2025 10:00,25.619651,85.147382,SO2,4,11,7
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",14-03-2025 10:00,25.599486,85.113666,PM10,65,172,119
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",14-03-2025 10:00,25.599486,85.113666,SO2,5,17,12
India,Bihar,Patna,"Samanpura, Patna - BSPCB",14-03-2025 10:00,25.596727,85.085624,CO,30,125,109
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",14-03-2025 10:00,25.0328,85.41948,PM10,28,183,75
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",14-03-2025 10:00,25.0328,85.41948,NH3,2,3,2
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-03-2025 10:00,26.11442,85.39813,SO2,NA,NA,NA
